"pID","wID","AOI","Response","Acc1_3vs4_6","Acc1_3vs6","Acc1_2vs5_6","Acc1_4vs6","RecTask","AOIviewed","RecTaskLab","TotalGazeDuration","NormalizedGazeDuration","AverageGazeDuration","MaximumGazeDuration","MinimumGazeDuration","GazeCount","TimeToFirstFixation","GazedAtBy","AOITransitionRate","FixationCount","SaccadeCount","GazePointValidity","AverageFixationDuration","AverageSaccadeDuration","AverageSaccadeLength","FixationRate","FixationSaccadeTimeRatio","ScanPathLength","ScanPathDuration","ScanPathArea","MeanPupilDilation","PWID","RT","Condition"
2,7,"LM075","4","Scored>=4",NA,NA,"Scored<=4","After",1,"LM075",1067.837,0.000980529,213.5674,788.107,28.014,5,617080.051,1,0.635421078,1,1,1,580,32,142.8921855,1.63407504,18.13473204,0,611.967,4573.79706,0,"PW_2_7",4.224609,"LM"
2,3,"LM075","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM075",483.904,0.000481370063652602,96.7808,219.901,3.967,5,450776.108,1,0.597852896969676,1,0,1,148,0,0,6.76182812785265,Inf,0,147.889,0,0,"PW_2_3",4.224609,"LM"
2,1,"LM075","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM075",804.371,0.000516842,160.8742,668.382,4.023,5,800531.945,1,0.531381632,3,2,1,122,72,161.7687956,5.862374887,2.54755253,323.5375913,511.738,50913.28102,0,"PW_2_1",4.224609,"LM"
2,7,"LM076","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM076",2524.335,0.002317942,132.8597,631.995,8.171,19,618671.993,1,0.635421078,6,3,1,145,35,74.79292652,1.915734502,8.381857331,447.6215011,3131.958,15058.02682,0,"PW_2_7",4.886963,"LM"
2,3,"LM076","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM076",0,0,0,0,0,0,NA,0,0.597852896969676,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_3",4.886963,"LM"
2,6,"LM077","4","Scored>=4",NA,NA,"Scored<=4","After",1,"LM077",732.623,0.000699917266663276,146.5246,428.579,7.972,5,472987.987,1,0.649643461003855,1,0,1,368,0,0,2.71830725570573,Inf,0,367.876,0,0,"PW_2_6",3.164307,"LM"
2,2,"LM077","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM077",87.875,7.33e-05,43.9375,59.798,28.077,2,556615.99,1,0.472146696,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_2",3.164307,"LM"
2,1,"LM077","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM077",163.978,0.000105363,54.6593,139.985,3.993,3,801587.975,1,0.531381632,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_1",3.164307,"LM"
2,3,"LM077","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM077",340.12,0.000338338980561275,68.024,200.037,3.982,5,454416.007,1,0.597852896969676,1,0,1,140,0,0,7.14183688044565,Inf,0,140.02,0,0,"PW_2_3",3.164307,"LM"
2,5,"LM077","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM077",340.475,0.000272077,170.2375,220.518,119.957,2,658264.044,1,0.441108685,1,0,1,152,0,0,6.579120503,Inf,0,151.996,0,0,"PW_2_5",3.164307,"LM"
2,4,"LM077","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM077",564.145,0.000501012,188.0483,308.104,123.967,3,630031.936,1,0.452925965,3,0,1,155,0,0,0.633438055,Inf,824.0665146,4736.059,182032.4593,0,"PW_2_4",3.164307,"LM"
2,1,"LM078","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM078",195.853,0.000125844,27.979,128.041,4.053,7,802036.012,1,0.531381632,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_1",5.765198,"LM"
2,7,"LM078","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM078",516.059,0.000473865,258.0295,436.01,80.049,2,614492.014,1,0.635421078,2,2,1,176,26,95.29607074,4.950274493,6.773014987,30.00915277,404.018,18147.8784,0,"PW_2_7",5.765198,"LM"
2,2,"LM078","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM078",1448.509,0.001208319,181.0636,555.879,20.066,8,558179.841,1,0.472146696,2,1,1,456,28,98.15816209,1.479286658,32.31158521,112.8681864,1352.003,17463.95341,0,"PW_2_2",5.765198,"LM"
2,3,"LM078","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM078",260.004,0.000258642503533617,52.0008,208.102,3.98,5,453932.038,1,0.597852896969676,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_3",5.765198,"LM"
2,4,"LM078","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM078",331.983,0.000294831,331.983,331.983,331.983,1,632527.987,1,0.452925965,1,0,1,276,0,0,3.623411587,Inf,0,275.983,0,0,"PW_2_4",5.765198,"LM"
2,6,"LM078","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM078",1192.084,0.00113886702289312,397.3613,971.991,39.966,3,475407.96,1,0.649643461003855,3,2,1,269,40,169.360914503044,3.37846207901547,10.0966734148109,338.721829006088,887.978,32249.142852,0,"PW_2_6",5.765198,"LM"
2,5,"LM078","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM078",0,0,0,0,0,0,NA,0,0.441108685,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_5",5.765198,"LM"
2,7,"LM079","4","Scored>=4",NA,NA,"Scored<=4","After",1,"LM079",2328.599,0.002138209,465.7198,1323.976,12.441,5,611992.059,1,0.635421078,7,8,1,192,42,113.310767,3.3460979,4.051525002,822.6004728,2091.989,59472.47577,0,"PW_2_7",7.156219,"LM"
2,6,"LM079","4","Scored>=4",NA,NA,"Scored<=4","After",1,"LM079",1400.038,0.00133753754684841,1400.038,1400.038,1400.038,1,478308.045,1,0.649643461003855,4,4,1,116,100,132.938597203871,4.62971536509935,1.159981599816,427.088864023411,863.984,70993.68294,0,"PW_2_6",7.156219,"LM"
2,5,"LM079","4","Scored>=4",NA,NA,"Scored<=4","Before",0,"LM079",0,0,0,0,0,0,NA,0,0.441108685,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_5",7.156219,"LM"
2,3,"LM079","4","Scored>=4",NA,NA,"Scored<=4","Before",0,"LM079",0,0,0,0,0,0,NA,0,0.597852896969676,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_3",7.156219,"LM"
2,2,"LM079","4","Scored>=4",NA,NA,"Scored<=4","Before",0,"LM079",0,0,0,0,0,0,NA,0,0.472146696,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_2",7.156219,"LM"
2,1,"LM079","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM079",1131.949,0.000727324,1131.949,1131.949,1131.949,1,807816.044,1,0.531381632,3,2,1,339,38,119.4745641,2.746774829,13.36732922,238.9491282,1092.19,15877.88232,0,"PW_2_1",7.156219,"LM"
2,4,"LM079","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM079",532.032,0.000472492,532.032,532.032,532.032,1,637247.974,1,0.452925965,2,1,1,178,48,51.50989841,4.949796687,7.407694869,51.50989841,404.057,1071.977505,0,"PW_2_4",7.156219,"LM"
2,6,"LM080","1","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM080",367.984,0.000351556469638298,367.984,367.984,367.984,1,482631.998,1,0.649643461003855,1,2,1,157,60,76.6845853096819,3.60485068708454,1.30082858493618,0,277.404,3596.07699,0,"PW_2_6",1.524048,"LM"
2,6,"LM081","5","Scored>=4",NA,"Scored>=5",NA,"After",0,"LM081",0,0,0,0,0,0,NA,0,0.649643461003855,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_6",6.858337,"LM"
2,5,"LM081","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM081",0,0,0,0,0,0,NA,0,0.441108685,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_5",6.858337,"LM"
2,7,"LM082","3","Scored<=3","Scored<=3",NA,"Scored<=4","After",1,"LM082",1292.24,0.001186585,1292.24,1292.24,1292.24,1,605388.028,1,0.635421078,2,2,1,600,28,107.5883005,1.592335136,21.44811624,115.7511295,1256.017,10526.6168,0,"PW_2_7",2.551514,"LM"
2,5,"LM082","3","Scored<=3","Scored<=3",NA,"Scored<=4","Before",0,"LM082",0,0,0,0,0,0,NA,0,0.441108685,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_5",2.551514,"LM"
2,7,"LM083","5","Scored>=4",NA,"Scored>=5",NA,"After",0,"LM083",0,0,0,0,0,0,NA,0,0.635421078,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_7",3.41272,"LM"
2,6,"LM084","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM084",1604.02,0.00153241338870501,267.3367,672.068,23.995,6,484799.973,1,0.649643461003855,6,3,1,121,40,66.9943027860367,1.11279926881669,6.03624795703946,706.823855760042,5391.808,43365.07324,0,"PW_2_6",1.871796,"LM"
2,3,"LM084","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM084",3535.486,0.00351697262445213,252.5347,980.074,3.865,14,467864.497,1,0.597852896969676,9,9,1,167,59,163.840636646274,1.66309317220794,2.83145959540815,1430.14926770828,5411.603,149704.552512,0,"PW_2_3",1.871796,"LM"
2,5,"LM084","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM084",463.994,0.000370782,231.997,444.025,19.969,2,675096.016,1,0.441108685,1,0,1,400,0,0,2.499687539,Inf,0,400.05,0,0,"PW_2_5",1.871796,"LM"
2,1,"LM084","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM084",934.821,0.000600661,467.4105,496.21,438.611,2,818819.994,1,0.531381632,4,2,1,191,40,74.423598,1.626010311,9.545509064,203.4687358,2460.009,4786.126752,0,"PW_2_1",1.871796,"LM"
2,7,"LM084","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM084",293.003,0.000269047,97.6677,256.021,12.434,3,593232.041,1,0.635421078,1,1,1,148,52,107.2015811,4.999250112,2.850284878,0,200.03,3226.015475,0,"PW_2_7",1.871796,"LM"
2,2,"LM084","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM084",1635.294,0.001364132,116.8067,343.859,4.211,14,576103.964,1,0.472146696,4,1,1,127,60,45.25442354,0.59173077,8.462920712,586.7785852,6759.831,65807.17735,0,"PW_2_2",1.871796,"LM"
2,4,"LM084","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM084",780.091,0.000692791,260.0303,336.098,187.958,3,643923.997,1,0.452925965,3,1,1,156,20,44.87210373,2.388535032,23.31723966,92.09183742,1256,998.760095,0,"PW_2_4",1.871796,"LM"
2,2,"LM085","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM085",0,0,0,0,0,0,NA,0,0.472146696,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_2",5.318115,"LM"
2,1,"LM085","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM085",892.038,0.000573171,297.346,620.021,40.02,3,828427.986,1,0.531381632,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_1",5.318115,"LM"
2,3,"LM086","3","Scored<=3","Scored<=3",NA,"Scored<=4","Before",0,"LM086",0,0,0,0,0,0,NA,0,0.597852896969676,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_3",6.859009,"LM"
2,6,"LM087","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","After",1,"LM087",1700.483,0.00162457009043856,154.5894,1059.885,3.82,11,516423.988,1,0.649643461003855,2,2,1,166,28,74.8243741071604,5.15514406050077,5.93557152561765,102.274001080431,387.962,5015.91542399999,0,"PW_2_6",3.163574,"LM"
2,2,"LM087","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",0,"LM087",0,0,0,0,0,0,NA,0,0.472146696,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_2",3.163574,"LM"
2,5,"LM087","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",0,"LM087",0,0,0,0,0,0,NA,0,0.441108685,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_5",3.163574,"LM"
2,3,"LM087","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",0,"LM087",0,0,0,0,0,0,NA,0,0.597852896969676,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_3",3.163574,"LM"
2,4,"LM087","2","Scored<=3","Scored<=3","Scored<=2","Scored<=4","Before",0,"LM087",0,0,0,0,0,0,NA,0,0.452925965,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_4",3.163574,"LM"
2,1,"LM088","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM088",0,0,0,0,0,0,NA,0,0.531381632,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_1",3.346649,"LM"
2,6,"LM088","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM088",2363.73,0.00225820843835095,472.746,1055.933,39.971,5,538540.02,1,0.649643461003855,2,2,1,460,28,68.3099029839553,0.713270323032997,16.4490846681922,89.5104585621144,2803.986,12143.56829,0,"PW_2_6",3.346649,"LM"
2,2,"LM088","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM088",1331.402,0.001110631,147.9336,396.205,8.052,9,648863.94,1,0.472146696,1,0,1,88,0,0,11.31861913,Inf,0,88.35,0,0,"PW_2_2",3.346649,"LM"
2,3,"LM088","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM088",0,0,0,0,0,0,NA,0,0.597852896969676,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_3",3.346649,"LM"
2,5,"LM088","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM088",1004.287,0.000802536,251.0718,575.981,8.154,4,841568.073,1,0.441108685,4,2,1,195,46,78.86046962,1.908274038,8.482621789,343.987539,2096.135,24337.97343,0,"PW_2_5",3.346649,"LM"
2,4,"LM088","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM088",0,0,0,0,0,0,NA,0,0.452925965,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_4",3.346649,"LM"
2,2,"LM089","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM089",800.031,0.000667371,266.677,440.095,15.914,3,628051.992,1,0.472146696,1,1,1,327,44,175.4647535,2.689885761,7.394215137,0,371.763,3798.579254,0,"PW_2_2",2.550568,"LM"
2,6,"LM089","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM089",2291.589,0.00218928795464465,254.621,1100.004,8.042,9,523948.042,1,0.649643461003855,8,6,1,131,74,86.0881321928014,4.23722305112898,2.36732782914817,589.098949405779,1888.029,28085.737032,0,"PW_2_6",2.550568,"LM"
2,1,"LM089","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM089",239.888,0.000154138,119.944,235.966,3.922,2,865476.089,1,0.531381632,1,1,1,76,84,231.7540257,6.24894549,0.904471182,0,160.027,7130.409255,0,"PW_2_1",2.550568,"LM"
2,3,"LM089","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM089",1731.182,0.00172211676186648,173.1182,747.937,31.991,10,518496.017,1,0.597852896969676,5,3,1,123,79,122.396115435606,1.61492813731282,2.61117655533615,941.593267095471,3096.113,51766.9075,0,"PW_2_3",2.550568,"LM"
2,4,"LM089","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM089",1143.724,0.00101573,285.931,671.901,43.927,4,681108.07,1,0.452925965,4,2,1,146,60,235.608057,1.127392538,4.869469893,902.6751439,3548.01,148113.9849,0,"PW_2_4",2.550568,"LM"
2,5,"LM090","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM090",0,0,0,0,0,0,NA,0,0.441108685,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_5",5.582977,"LM"
2,1,"LM090","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM090",0,0,0,0,0,0,NA,0,0.531381632,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_1",5.582977,"LM"
2,3,"LM090","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM090",0,0,0,0,0,0,NA,0,0.597852896969676,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_3",5.582977,"LM"
2,4,"LM090","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM090",0,0,0,0,0,0,NA,0,0.452925965,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_4",5.582977,"LM"
2,6,"LM091","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM091",119.881,0.000114529276100887,119.881,119.881,119.881,1,520224.099,1,0.649643461003855,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_6",4.257813,"LM"
2,1,"LM091","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM091",53.447,3.43e-05,13.3618,33.379,3.972,4,925228.01,1,0.531381632,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_1",4.257813,"LM"
2,3,"LM091","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM091",385.687,0.0003836673715034,64.2812,215.949,3.975,6,511968.052,1,0.597852896969676,1,0,1,160,0,0,6.25027344946341,Inf,0,159.993,0,0,"PW_2_3",4.257813,"LM"
2,7,"LM091","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM091",64.009,5.88e-05,32.0045,44.018,19.991,2,507912.012,1,0.635421078,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_7",4.257813,"LM"
2,3,"LM092","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM092",12.742,1.26752772266017e-05,12.742,12.742,12.742,1,512772.026,1,0.597852896969676,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_3",3.064819,"LM"
2,6,"LM092","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM092",0,0,0,0,0,0,NA,0,0.649643461003855,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_6",3.064819,"LM"
2,7,"LM092","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",0,"LM092",0,0,0,0,0,0,NA,0,0.635421078,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_7",3.064819,"LM"
2,3,"LM093","5","Scored>=4",NA,"Scored>=5",NA,"Before",0,"LM093",0,0,0,0,0,0,NA,0,0.597852896969676,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_3",2.55188,"LM"
2,6,"LM093","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM093",735.954,0.000703099564264164,245.318,652.006,31.969,3,570992.024,1,0.649643461003855,2,1,1,292,24,100.015895736628,3.29010140092518,24.4621764262377,100.015895736628,607.884,3347.3145,0,"PW_2_6",2.55188,"LM"
2,2,"LM093","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM093",464.031,0.000387086,232.0155,347.852,116.179,2,689899.891,1,0.472146696,1,1,1,260,8,34.77625088,3.732178846,32.92074946,0,267.94,570.7038,0,"PW_2_2",2.55188,"LM"
2,6,"LM094","4","Scored>=4",NA,NA,"Scored<=4","After",1,"LM094",456.103,0.00043574166396212,152.0343,364.129,4.085,3,579056.01,1,0.649643461003855,2,1,1,74,144,149.949407791428,6.85048809727693,1.02499774576377,149.949407791428,291.95,3915.255936,0,"PW_2_6",14.11784,"LM"
2,6,"LM095","4","Scored>=4",NA,NA,"Scored<=4","After",1,"LM095",3464.197,0.00330954842452819,494.8853,2984.028,3.912,7,663024.094,1,0.649643461003855,7,7,1,394,38,89.4490206732376,1.64783815404462,10.4680435516351,490.085941489618,4247.99,15501.33288,0,"PW_2_6",4.77063,"LM"
2,3,"LM095","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM095",112.109,0.000111521947464848,56.0545,91.997,20.112,2,589512.041,1,0.597852896969676,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_3",4.77063,"LM"
2,2,"LM095","4","Scored>=4",NA,NA,"Scored<=4","Before",1,"LM095",328.135,0.000273724,164.0675,268.005,60.13,2,698979.894,1,0.472146696,1,0,1,200,0,0,5.000625078,Inf,0,199.975,0,0,"PW_2_2",4.77063,"LM"
2,1,"LM095","4","Scored>=4",NA,NA,"Scored<=4","Before",0,"LM095",0,0,0,0,0,0,NA,0,0.531381632,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_1",4.77063,"LM"
2,7,"LM095","4","Scored>=4",NA,NA,"Scored<=4","After",0,"LM095",0,0,0,0,0,0,NA,0,0.635421078,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_7",4.77063,"LM"
2,5,"LM096","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM096",800.076,0.000639349,114.2966,208.124,7.959,7,887344.086,1,0.441108685,2,0,1,134,0,0,2.369814254,Inf,156.5863486,843.948,1767.142755,0,"PW_2_5",5.085144,"LM"
2,7,"LM096","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM096",648.013,0.000595031,648.013,648.013,648.013,1,479488.017,1,0.635421078,2,2,1,162,40,118.294216,4.950789156,4.031836979,135.6195445,403.976,6837.716625,0,"PW_2_7",5.085144,"LM"
2,1,"LM096","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM096",4208.858,0.002704365,113.7529,676.029,3.892,37,936152.224,1,0.531381632,7,9,1,173,37,81.26361822,0.778194631,3.659247764,527.7325095,8995.179,32461.53933,0,"PW_2_1",5.085144,"LM"
2,4,"LM096","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM096",659.987,0.000586128,219.9957,468.048,7.976,3,736516.059,1,0.452925965,1,0,1,428,0,0,2.336295756,Inf,0,428.028,0,0,"PW_2_4",5.085144,"LM"
2,6,"LM096","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM096",1300.922,0.00124284628025891,162.6153,624.28,3.98,8,669311.979,1,0.649643461003855,3,3,1,211,56,127.625852538109,1.74018867125574,3.75849433710859,229.437256745206,1723.951,8970.115689,0,"PW_2_6",5.085144,"LM"
2,3,"LM096","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM096",1464.213,0.00145654573016749,112.6318,655.979,3.92,13,586903.995,1,0.597852896969676,1,1,1,456,16,41.5579370277207,2.11871588867419,28.519294514979,0,471.984,685.152793,0,"PW_2_3",5.085144,"LM"
2,6,"LM097","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM097",1023.362,0.000977677105205628,170.5603,423.945,43.93,6,576312.006,1,0.649643461003855,3,1,1,103,56,178.813553401301,5.72528917481407,5.49614313263338,291.90716528986,523.991,24587.002132,0,"PW_2_6",3.64502,"LM"
2,5,"LM097","5","Scored>=4",NA,"Scored>=5",NA,"Before",1,"LM097",55.924,4.47e-05,55.924,55.924,55.924,1,881300.097,1,0.441108685,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_5",3.64502,"LM"
2,7,"LM097","5","Scored>=4",NA,"Scored>=5",NA,"After",1,"LM097",768.416,0.000705589,96.052,308.494,3.996,8,486604.057,1,0.635421078,1,1,1,128,88,111.1944568,4.630594337,1.454815168,0,215.955,6078.423616,0,"PW_2_7",3.64502,"LM"
2,6,"LM098","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM098",280.554,0.000268029516997758,46.759,140.066,4.038,6,663155.962,1,0.649643461003855,1,0,1,104,0,0,9.60457946348819,Inf,0,104.117,0,0,"PW_2_6",3.827148,"LM"
2,5,"LM098","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM098",92.117,7.36e-05,46.0585,60.138,31.979,2,892084.047,1,0.441108685,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_5",3.827148,"LM"
2,1,"LM098","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM098",0,0,0,0,0,0,NA,0,0.531381632,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_1",3.827148,"LM"
2,7,"LM098","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM098",619.791,0.000569116,206.597,379.932,95.886,3,482460.086,1,0.635421078,1,0,1,280,0,0,3.571058712,Inf,0,280.029,0,0,"PW_2_7",3.827148,"LM"
2,3,"LM098","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM098",381.578,0.00037957988805307,42.3976,171.98,4.029,9,589863.985,1,0.597852896969676,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_3",3.827148,"LM"
2,2,"LM098","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM098",0,0,0,0,0,0,NA,0,0.472146696,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_2",3.827148,"LM"
2,4,"LM098","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM098",263.927,0.000234391,131.9635,191.934,71.993,2,744979.994,1,0.452925965,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_4",3.827148,"LM"
2,5,"LM099","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM099",2559.698,0.00204548,159.9811,896.02,3.927,16,891584.057,1,0.441108685,5,5,1,154,50,93.78329496,2.8538487,3.062749004,431.653076,1752.02,16535.11208,0,"PW_2_5",1.822266,"LM"
2,6,"LM099","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM099",1764.328,0.0016855649239206,220.541,1207.989,35.818,8,668092.031,1,0.649643461003855,5,3,1,213,72,93.9683223339466,0.430144787595794,4.93129668415102,643.648919213898,11623.993,49191.85944,0,"PW_2_6",1.822266,"LM"
2,1,"LM099","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM099",1848.236,0.001187568,308.0393,812.054,4.275,6,938124.009,1,0.531381632,3,2,1,244,66,71.44151235,0.605839322,5.539951849,77.13499682,4951.808,2956.21968,0,"PW_2_1",1.822266,"LM"
2,3,"LM099","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM099",1344.866,0.00133782368408656,112.0722,827.794,7.888,12,590696.006,1,0.597852896969676,3,2,1,229,38,95.4564557218205,3.92714877217694,9.04725641835017,190.912911443641,763.913,10870.928476,0,"PW_2_3",1.822266,"LM"
2,2,"LM099","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM099",4025.662,0.003358133,251.6039,588.235,7.71,16,704136.102,1,0.472146696,9,4,1,186,49,178.8267288,1.085917687,8.554838907,1735.887101,8287.921,65621.97786,0,"PW_2_2",1.822266,"LM"
2,4,"LM099","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM099",2257.805,0.002005134,161.2718,999.601,3.997,14,747004.113,1,0.452925965,6,4,1,234,37,103.9378487,0.973402428,9.478424091,443.5332525,6163.946,27762.34305,0,"PW_2_4",1.822266,"LM"
2,4,"LM100","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",1,"LM100",15.975,1.42e-05,15.975,15.975,15.975,1,764695.999,1,0.452925965,0,0,1,0,0,0,0,0,0,0,Inf,0,"PW_2_4",10.9671,"LM"
2,6,"LM100","6","Scored>=4","Scored=6","Scored>=5","Scored=6","After",1,"LM100",620.43,0.000592732783103856,68.9367,187.96,4.034,9,690043.963,1,0.649643461003855,0,1,1,0,24,12.3544162953982,0,0,0,24.038,67.369351,0,"PW_2_6",10.9671,"LM"
2,3,"LM100","6","Scored>=4","Scored=6","Scored>=5","Scored=6","Before",0,"LM100",0,0,0,0,0,0,NA,0,0.597852896969676,0,0,0,0,0,0,0,0,0,0,Inf,0,"PW_2_3",10.9671,"LM"
